user_id,date,treatment,y,cost,log_propensity,age,gender,region,past_purchases,ses_score,propensity_score
1204,2023-03-25,0,1206.3478659609493,0.0,-0.7740504851864414,33.14172191021206,M,Osaka,1.0,2,0.4611414337097188
1205,2023-12-27,0,1384.16183716185,0.0,-0.8316301255363125,29.663323034173146,M,Nagoya,,2,0.43533905018903507
1206,2023-06-26,0,2041.4079654034988,0.0,-0.15868237948630964,47.015351557883285,F,Nagoya,7.0,5,0.8532673310417256
1207,2023-05-28,1,1575.3297444228758,312.9317090149535,-0.2775497160519304,,M,Nagoya,3.0,3,0.7576378968016106
1208,2023-04-28,0,1587.725140136451,0.0,-0.5429558985126655,57.56652957504339,M,Osaka,4.0,1,0.5810282509086301
1209,2023-12-08,0,1139.3341469971176,0.0,-0.7264098201981699,21.15151996081847,M,Tokyo,2.0,3,0.4836422393895267
1210,2023-03-04,1,1471.1924611416391,149.45330203234863,-0.3932851430399013,59.3380457711031,M,Nagoya,3.0,2,0.674836295176548
1211,2023-07-08,0,1333.694177762918,0.0,-0.5729554027160924,35.22762247573107,M,Tokyo,8.0,2,0.5638565505149028
1212,2023-12-26,0,1123.5093265637058,0.0,-0.6586004106700448,49.01099522718388,F,Tokyo,4.0,1,0.5175752204580688
1213,2023-02-18,0,1155.5318364884986,0.0,-0.6481079303350313,26.406770019291834,F,Tokyo,10.0,2,0.52303445867162
1214,2023-11-23,0,1081.989295254332,0.0,-0.41531259085918415,,F,Tokyo,4.0,3,0.6601338965278519
1215,2023-09-14,0,1423.1434020821703,0.0,-0.2895464778485723,44.7058477434536,F,Tokyo,3.0,4,0.7486029985455044
1216,2023-08-12,1,1596.5355366050383,603.8766394872805,-0.7184596478081589,20.0,M,Tokyo,3.0,3,0.4875026035157898
1217,2023-05-21,0,1495.3519913934963,0.0,-0.3638067872548906,49.12400749516284,M,Tokyo,3.0,3,0.6950254694495835
1218,2023-08-03,0,1374.6290800949232,0.0,-0.4910447981536461,,M,Nagoya,5.0,1,0.6119866574149377
1219,2023-07-30,0,1421.1522418704433,0.0,-0.8139605596986932,37.38028081477558,F,Tokyo,5.0,1,0.44309966362178943
1220,2023-11-14,0,1990.8473215404647,0.0,-0.21804019161148025,60.402521962420195,M,Osaka,8.0,3,0.8040931231186964
1221,2023-02-01,1,1775.4270526575608,587.6908824905457,-0.2962844855002198,37.15459759821389,F,Other,7.0,4,0.7435758612769101
1222,2023-06-07,1,1733.261952264578,90.00063782924023,-0.5837217135008512,52.74376796569926,M,Sapporo,5.0,1,0.5578184579679788
1223,2023-10-12,0,1089.8358166670396,0.0,-0.7709570475733484,20.0,M,Tokyo,1.0,3,0.46257015465625057
1224,2023-11-01,1,,127.25605349867875,-0.09554546448793709,70.0,Other,Other,4.0,5,0.9088770389851438
1225,2023-10-13,0,1836.4883275283491,0.0,-0.15685860331492282,62.43187367864435,F,Tokyo,6.0,4,0.8548249195827854
1226,2023-05-24,1,1394.552994819072,55.72585062434248,-0.6578343137818348,35.73061743619482,F,Tokyo,4.0,2,0.5179718851463443
1227,2023-01-19,0,508.07113280259034,0.0,-0.9130152521507702,20.0,F,Other,4.0,2,0.401312339887548
1228,2023-01-18,1,5039.5617422225405,1176.830253027414,-0.2051635592114303,44.32042552458234,F,Other,3.0,5,0.8145140841347204
1229,2023-09-14,1,1008.8737741219843,,-0.9432489457406236,20.0,F,Osaka,3.0,2,0.389360766050778
1230,2023-03-19,0,1249.1486967982187,0.0,-0.3868119490566944,46.67280306336232,F,Nagoya,3.0,3,0.6792188105557835
1231,2023-06-24,0,1292.6963082736947,0.0,-0.33110468623234673,46.17348578746423,M,Fukuoka,7.0,3,0.7181299866827138
1232,2023-07-13,1,1431.5518571964008,104.11189874292431,-0.5225660241547145,25.87895246496963,F,Tokyo,8.0,3,0.5929969494148565
1233,2023-04-23,1,1343.7552458055154,142.5710555276783,-0.3697277555171579,56.81450535421567,F,Tokyo,6.0,2,0.6909224047479018
1234,2023-04-24,0,1201.0646087188663,0.0,-0.29683092481180523,52.0836205420926,M,Osaka,6.0,3,0.7431696531892493
1235,2023-08-10,1,1333.7885727514445,178.19453149175163,-0.45948664641269776,54.637350059328455,F,Other,2.0,2,0.6316078003268789
1236,2023-06-15,0,1307.1294612461468,0.0,-0.3546732044545524,40.13286555503343,F,Tokyo,9.0,3,0.7014026209115021
1237,2023-11-15,0,1080.3790445537047,0.0,-0.6209570476034612,20.0,F,Sapporo,7.0,3,0.5374298453437496
1238,2023-05-12,0,1398.4641187997188,0.0,-0.4065010653378946,54.66808408316707,M,Tokyo,5.0,2,0.6659763860258061
1239,2023-09-21,0,1420.7183685084308,0.0,-0.44521937631174446,35.944429012963134,F,Osaka,6.0,3,0.6406837096851826
1240,2023-02-24,1,-1428.0405395286234,259.86069890512914,-0.37110066580284473,20.0,F,Nagoya,4.0,5,0.6899744811276125
1241,2023-12-25,0,1447.8740623757917,0.0,-0.16649040299661583,60.28059048961489,F,Fukuoka,6.0,4,0.846630941916467
1242,2023-05-11,1,1832.9456946626287,716.505469995382,-0.3868710059676631,70.0,M,Tokyo,5.0,1,0.6791786991753931
1243,2023-10-15,0,1445.2810788954193,0.0,-0.4264606851867233,39.38127806531195,F,Osaka,,3,0.6528155302917276
1244,2023-09-23,0,1424.8776236297645,0.0,-0.2014132778604394,,M,Nagoya,4.0,3,0.8175744761936437
1245,2023-06-11,0,5015.063761376596,0.0,-0.45876095087555874,41.36972092917024,F,Tokyo,2.0,3,0.6320663216421842
1246,2023-03-28,0,1243.2341122286775,0.0,-0.3473295756050328,34.293161437504736,M,Tokyo,5.0,4,0.7065724207464572
1247,2023-02-24,0,1374.7985607857586,0.0,-0.25953442568501545,30.543123187217837,F,Nagoya,6.0,5,0.7714106510967709
1248,2023-10-15,0,1661.9349391060944,0.0,-0.23326383188512553,64.55623611989114,F,Osaka,4.0,3,0.791944605621099
1249,2023-06-27,0,842.5836403113285,0.0,-0.3872127228926221,28.297841779183422,M,Tokyo,6.0,4,0.6789466519682661
1250,2023-12-15,0,977.3652694004453,0.0,-0.6535288816026726,51.02903964962481,M,Osaka,3.0,1,0.5202067856228855
1251,2023-01-08,0,1736.1165509680006,0.0,-0.3274095043590723,31.612542474111876,M,Other,8.0,4,0.720788516442973
1252,2023-11-17,0,1294.1999355274029,0.0,-0.3891665980404805,33.095398561384556,M,Tokyo,3.0,4,0.6776213701173239
1253,2023-11-09,1,1639.7371310772908,165.62613473080452,-0.2839530950875962,55.4537454095435,M,Nagoya,5.0,3,0.7528019538878096
1254,2023-09-04,1,1428.611315892289,112.61863772122034,-0.41020868694607215,34.2994473056597,Other,Tokyo,1.0,4,0.6635117693424175
1255,2023-11-19,0,-1477.0162970486097,0.0,-0.4139714902919615,33.928069308695605,F,Tokyo,9.0,3,0.6610197963786807
1256,2023-09-12,0,1069.1726540043173,0.0,-0.29753703021750144,56.992070457622106,F,Tokyo,3.0,3,0.742645082302677
1257,2023-11-24,0,1594.6151646551466,0.0,-0.12470208766759483,63.96095939832435,F,Osaka,2.0,5,0.8827598483606496
1258,2023-02-23,1,1182.1155284320794,294.7648647391796,-0.37417716430099746,49.6703470492635,M,Sapporo,10.0,2,0.6878550375764861
1259,2023-09-06,0,1377.8222599928822,0.0,-0.2860009999505827,30.178453365640763,M,Tokyo,4.0,5,0.751261864621771
1260,2023-08-27,0,1054.1975380485374,0.0,-0.6586504305366117,32.34087251053631,M,Nagoya,6.0,2,0.5175493320620707
1261,2023-08-17,0,1106.0122990801287,0.0,-0.3170565372770854,41.19872895610056,F,Osaka,11.0,3,0.7282895783520088
1262,2023-03-08,0,4410.743831795282,0.0,-0.49542585705182496,44.813950928884864,F,Tokyo,6.0,2,0.6093113723931352
1263,2023-02-20,0,1149.8361463302945,0.0,-0.8512222378153825,25.182011347903423,M,Osaka,3.0,2,0.4268928482761759
1264,2023-04-07,1,1790.182010073872,128.0204726427204,-0.33388739142034624,50.84556909369796,M,Sapporo,4.0,3,0.71613442046678
1265,2023-04-02,0,,0.0,-0.6989232670230917,41.282699944593986,F,Sapporo,7.0,1,0.49712028142624853
1266,2023-09-21,0,1079.2659654689273,0.0,-0.37110066580284473,20.0,F,Sapporo,,5,0.6899744811276125
1267,2023-10-18,0,1341.0769594466624,0.0,-0.7277338150953445,26.06610276308904,F,Tokyo,7.0,2,0.4830023232487161
1268,2023-04-06,0,1286.482454587888,0.0,-0.6816430750209176,32.43806989522504,M,Sapporo,5.0,2,0.5057852660216864
1269,2023-03-29,1,1965.2443992464653,,-0.28306397365105507,38.90713466738417,F,Tokyo,7.0,4,0.7534715838896509
1270,2023-03-19,0,1675.4025391972334,0.0,-0.12690709744198292,68.33918193255994,M,Fukuoka,7.0,4,0.8808154987091463
1271,2023-10-15,1,1465.9939799001488,507.5538898148654,-0.45287261191351424,,F,Other,1.0,3,0.6357991216013497
1272,2023-04-30,0,1177.109438306056,0.0,-0.7862915694398557,27.388421651520623,F,Tokyo,4.0,2,0.4555309716925714
1273,2023-10-29,0,1262.869612541877,0.0,-0.22055911413735022,43.309462064607445,F,Osaka,10.0,4,0.8020702236708201
1274,2023-06-14,1,1582.7549867257771,160.859348080348,-0.4585884575726481,34.71868378819178,M,Nagoya,6.0,3,0.6321753582534524
1275,2023-07-01,0,2155.7236822668306,0.0,-0.1465605911789438,44.87137359300313,M,Fukuoka,10.0,5,0.8636733996598183
1276,2023-08-11,1,,557.9613626960174,-0.32383014754836653,48.70851530553422,F,Tokyo,6.0,3,0.7233730985400783
1277,2023-11-07,0,1240.6976105211013,0.0,-0.19350252765837267,58.13845970835907,M,Other,4.0,4,0.8240677531307222
1278,2023-01-07,1,1750.3981717981142,354.70942945937384,-0.29007592331655063,39.63570256494961,F,Nagoya,6.0,4,0.7482067589834326
1279,2023-11-26,0,1305.6120909476926,0.0,-0.2547191388226726,64.5844079139975,F,Tokyo,2.0,3,0.7751341723877597
1280,2023-09-20,0,1514.8066743666118,0.0,-0.20909270803109076,53.62033993804287,M,Tokyo,5.0,4,0.8113200161754521
1281,2023-06-10,1,,571.8479086496629,-0.5410076713114342,29.38840682781718,F,Sapporo,,3,0.5821613293406485
1282,2023-05-31,1,1571.6220719359017,89.01633503669166,-0.42005533555051056,70.0,M,Tokyo,3.0,1,0.6570104626734988
1283,2023-03-26,1,1496.8205692450883,261.74204012011614,-0.35672004499350224,44.90491769905147,F,Tokyo,6.0,3,0.6999684298735872
1284,2023-05-27,1,1575.06410760399,690.7853343437718,-0.656738129202288,27.47313244041647,F,Nagoya,1.0,3,0.5185399892561854
1285,2023-04-22,1,1400.3824432779668,174.8065240121652,-0.168744539415991,64.79369576845633,F,Nagoya,3.0,4,0.8447246695824128
1286,2023-02-05,0,1619.4214162256396,0.0,-0.2014132778604394,70.0,M,Fukuoka,4.0,3,0.8175744761936437
1287,2023-10-12,0,1218.246719587248,0.0,-0.4251775532439779,39.504621044206594,F,Osaka,5.0,3,0.6536537163881696
1288,2023-07-07,0,2437.5404390916315,0.0,-0.39549610385974604,,F,Sapporo,3.0,4,0.6733459067701968
1289,2023-03-23,0,952.0012662759709,0.0,-0.5241703904365649,,M,Other,1.0,3,0.5920463278802908
1290,2023-01-02,0,1284.2869013397865,0.0,-0.46596592461151587,50.720975912765496,F,Tokyo,4.0,2,0.6275286668661348
1291,2023-10-30,0,1421.020086142859,0.0,-0.5231088059203941,59.16784982545771,F,Fukuoka,4.0,1,0.592675168819776
1292,2023-07-16,0,1349.9273804278228,0.0,-0.4177557698586931,48.5573099629536,F,Other,8.0,2,0.6585230398616193
1293,2023-01-11,0,1076.0447946594916,0.0,-0.720626951240754,41.52584812707655,F,Fukuoka,6.0,1,0.4864471815725021
1294,2023-08-22,0,1506.6585611877251,0.0,-0.3952518562659549,62.470176554566414,M,Fukuoka,1.0,2,0.6735103899742346
1295,2023-07-14,0,1327.923235528803,0.0,-0.45212775985990966,,F,Tokyo,6.0,3,0.6362728742987603
1296,2023-04-29,0,1534.0928234675011,0.0,-0.4153048620147286,55.46379007550361,M,Osaka,4.0,2,0.6601389986197754
1297,2023-01-20,1,1403.281310040024,291.01899170039724,-0.900868863457273,35.67905802473082,M,Nagoya,3.0,1,0.40621655954051505
1298,2023-09-18,1,1579.9216299875497,323.8117077556851,-0.2025177913536878,46.46534437016339,M,Fukuoka,2.0,5,0.8166719526692999
1299,2023-10-20,0,1617.147223288436,0.0,-0.2206357280363454,38.29656152814323,M,Other,,5,0.8020087762976006
1300,2023-09-13,0,1483.8114981190658,0.0,-0.428747218063625,39.16221726020784,M,Tokyo,5.0,3,0.6513245513547127
1301,2023-08-10,0,1443.4270159363496,0.0,-0.6301758789184794,34.339202238066854,F,Tokyo,6.0,2,0.5324981374738982
1302,2023-08-14,0,1436.3004707683958,0.0,-0.20046952877129495,60.17281046771042,F,Tokyo,2.0,4,0.818346425566917
1303,2023-02-22,0,1077.43586870618,0.0,-0.5891034215878156,29.006109428371975,F,Fukuoka,3.0,3,0.5548245053766688
1304,2023-12-21,0,1165.0434387560326,0.0,-0.8735056106176555,28.896516211769374,M,Tokyo,0.0,2,0.417485439454622
1305,2023-12-08,0,,0.0,-0.18390074076814908,70.0,M,Nagoya,6.0,3,0.8320183851339246
1306,2023-12-30,0,1184.6132560211659,0.0,-0.5170277182701868,54.66771346981497,F,Tokyo,7.0,1,0.596290259170337
1307,2023-10-07,1,1475.5143265237189,337.2518483686333,-0.3868710059676631,20.0,F,Osaka,3.0,5,0.6791786991753931
1308,2023-03-22,1,1561.0000510292145,,-0.34241795432828503,31.521118911843946,Other,Tokyo,7.0,4,0.7100513735376661
1309,2023-07-21,0,1055.8514905883412,0.0,-0.8259394196504408,20.0,M,Other,7.0,2,0.437823499114202
1310,2023-06-07,0,979.8341223163108,0.0,-0.5882109386609852,25.739639598771173,F,Nagoya,5.0,3,0.5553198978069542
1311,2023-04-30,0,1183.9462953619523,0.0,-0.6684596478181631,20.0,M,Other,5.0,3,0.5124973964842104
1312,2023-02-28,0,1014.0908789799054,0.0,-0.3302177667437373,37.94515633459086,F,Nagoya,4.0,4,0.718767192696792
1313,2023-08-03,1,6490.083457864663,130.14805515859547,-0.6273985956441094,22.870872712580326,F,Tokyo,5.0,3,0.5339790912071118
1314,2023-05-08,0,1085.7895656384867,0.0,-0.8389587275067343,40.898578851946574,F,Tokyo,,1,0.43216028574415755
1315,2023-08-12,1,1146.1273212986332,385.2514976086863,-0.9130152521507702,20.0,Other,Other,4.0,2,0.401312339887548
1316,2023-07-28,0,1148.7626462244532,0.0,-0.538647378708396,41.2436777975806,M,Fukuoka,6.0,2,0.5835370233017787
1317,2023-04-25,1,1693.4212997650927,105.19574259784424,-0.2489851585266921,33.77625582819509,F,Tokyo,5.0,5,0.779591543485926
1318,2023-07-28,0,10647.503609288478,0.0,-0.11817951930380145,62.529294477828934,F,Fukuoka,4.0,5,0.888536528737188
1319,2023-01-14,1,-1414.6311523156453,540.9334045047636,-0.23359203515824917,61.17035292618438,F,Osaka,6.0,3,0.7916847294578052
1320,2023-01-09,0,1244.9382319881822,0.0,-0.6193831965137698,51.78018404515424,M,Tokyo,4.0,1,0.5382763458497735
1321,2023-02-09,0,1026.0410655667147,0.0,-0.49207268396964676,35.10079329008181,F,Tokyo,4.0,3,0.6113579281963764
1322,2023-08-25,0,1505.3395752447334,0.0,-0.12771450165726964,69.7807059289044,F,Sapporo,6.0,4,0.8801046115877662
1323,2023-10-08,0,804.9922694396992,0.0,-0.9130152521507702,20.0,M,Tokyo,4.0,2,0.401312339887548
1324,2023-12-25,1,1458.6939646739174,,-0.6209570476034612,20.0,M,Tokyo,7.0,3,0.5374298453437496
1325,2023-07-20,1,1770.476568486567,160.40800656682498,-0.5491403798994756,38.74325350166403,M,Tokyo,7.0,2,0.5774459811631618
1326,2023-09-03,1,-1954.9672123075395,330.65858595233755,-0.18390074076814908,70.0,F,Tokyo,6.0,3,0.8320183851339246
1327,2023-10-05,0,1258.0132521908017,0.0,-0.3385758131737527,36.96491639694869,M,Osaka,4.0,4,0.7127847387671659
1328,2023-08-23,1,1482.9611268645665,704.8392011130338,-0.44911098204817557,37.251321351860774,F,Tokyo,5.0,3,0.6381952664454759
1329,2023-01-04,0,1218.266936019519,0.0,-0.6684596478181631,20.0,F,Tokyo,,3,0.5124973964842104
1330,2023-06-03,0,1553.4208675083885,0.0,-0.20589637585465506,54.18894377905568,F,Other,5.0,4,0.8139174133095098
1331,2023-01-29,0,4306.940361952515,0.0,-0.19619786145912002,54.29764381494031,F,Tokyo,6.0,4,0.8218496061275005
1332,2023-04-19,0,1470.6445436324946,0.0,-0.4183145419583167,51.83612802099865,M,Osaka,6.0,2,0.6581551783448768
1333,2023-04-08,0,1589.8109160954368,0.0,-0.46774847848339945,30.561689907289562,F,Osaka,8.0,3,0.626411059604625
1334,2023-08-03,0,1485.6793767504842,0.0,-0.4092007185667887,29.399398474404915,F,Nagoya,4.0,4,0.6641809054026394
1335,2023-10-20,0,1457.347738847433,0.0,-0.5680572739561052,20.603166243925443,Other,Sapporo,9.0,3,0.5666251674878784
1336,2023-03-16,1,1648.414956334331,247.71413776555235,-0.3165730006814146,41.258087526414,F,Tokyo,11.0,3,0.728641818168994
1337,2023-11-22,0,921.4119236739016,0.0,-0.6145895742687695,23.793890060822473,F,Other,5.0,3,0.5408628336856223
1338,2023-05-26,0,523.3326953468811,0.0,-1.0897588318649343,22.338752421260672,M,Fukuoka,5.0,1,0.3362975880898085
1339,2023-05-08,0,722.0521972378649,0.0,-0.6639176693573655,33.644639246339864,F,Fukuoka,5.0,2,0.5148304429332602
1340,2023-12-07,0,1125.9567871604652,0.0,-0.5629671096359581,32.66265737223676,F,Tokyo,2.0,3,0.5695167357342698
1341,2023-02-11,0,1300.6684655227346,0.0,-0.5301200221785997,31.930322067670673,F,Tokyo,4.0,3,0.5885343281669126
1342,2023-12-22,0,1658.5831057271948,0.0,-0.23889643736677915,46.99666895260392,F,Nagoya,6.0,4,0.787496433254088
1343,2023-02-10,0,1320.4760354155926,0.0,-0.442624441940176,41.18571703225419,M,Other,3.0,3,0.6423484008129957
1344,2023-02-03,0,1132.4543293463926,0.0,-0.4481023926666464,35.67765954233324,F,Nagoya,6.0,3,0.6388392681266918
1345,2023-01-17,0,1478.3518678563607,0.0,-0.3766041836021738,42.74519392467223,Other,Tokyo,6.0,3,0.6861876243641393
1346,2023-06-14,1,1176.004817551194,321.3772993958773,-0.666602698550523,25.127094383430517,M,Tokyo,2.0,3,0.5134499623089457
1347,2023-06-02,0,1135.0424954063749,0.0,-0.3276890661289569,41.57917935864517,F,Fukuoka,2.0,4,0.7205870396934864
1348,2023-03-17,0,1585.1779174247497,0.0,-0.25919689420117165,42.259037392669505,M,Fukuoka,7.0,4,0.7716710704259111
1349,2023-03-28,1,-1243.3640443506545,722.2740144550763,-0.6209570476034612,,F,Tokyo,7.0,3,0.5374298453437496
1350,2023-04-27,0,1096.2996808188523,0.0,-0.5551803530957222,54.935406315555426,M,Tokyo,5.0,1,0.5739687347228926
1351,2023-12-28,0,1152.2476804862968,0.0,-0.3123605397728574,,F,Osaka,4.0,5,0.7317176672434194
1352,2023-12-08,1,1550.6004042932047,374.6242155973001,-0.4408148486888591,41.354646988096526,M,Nagoya,3.0,3,0.6435118425049126
1353,2023-01-27,0,1692.3028635600053,0.0,-0.1883183013071266,57.46617610802905,F,Fukuoka,5.0,4,0.8283509999596596
1354,2023-11-09,0,1601.6426762249837,0.0,-0.23748603872646773,53.88515136570804,M,Sapporo,2.0,4,0.7886079007748342
1355,2023-10-14,0,-1189.0872902032302,0.0,-0.414782990608885,40.515000828532536,M,Nagoya,5.0,3,0.6604835961970796
1356,2023-05-14,0,1232.056323456834,0.0,-0.460314292952002,,F,Tokyo,6.0,3,0.6310852685822809
1357,2023-08-07,0,1829.140690630397,0.0,-0.1297730045867992,54.21267862863351,M,Fukuoka,7.0,5,0.8782947770802202
1358,2023-06-17,0,1415.129201839121,0.0,-0.21970378642799057,50.1204246671293,F,Other,6.0,4,0.8027565500331991
1359,2023-04-08,0,1104.6624701326105,0.0,-0.39602610906745717,30.72452469933805,Other,Other,4.0,4,0.6729891244895498
1360,2023-09-25,0,1012.4512480062114,0.0,-0.6016134548642164,28.076595294974645,F,Other,3.0,3,0.5479268671494685
1361,2023-08-25,0,1158.4272549284842,0.0,-0.37110066580284473,20.0,F,Tokyo,4.0,5,0.6899744811276125
1362,2023-11-05,0,1409.244252879994,0.0,-0.29508742672991295,42.31047762525381,M,Fukuoka,4.0,4,0.7444664982492061
1363,2023-06-22,0,1522.2205301996319,0.0,-0.22788963979566032,38.759533824724016,M,Other,12.0,4,0.7962121250197751
1364,2023-07-09,0,1256.9455934905427,0.0,-0.508501283923914,57.04287061963814,F,Fukuoka,6.0,1,0.601396225828424
1365,2023-05-02,0,1173.8388433447346,0.0,-0.3831721422187542,45.3858264022055,M,Tokyo,4.0,3,0.6816955405022141
1366,2023-02-15,1,1443.6151625683106,502.53036457188085,-0.2631891653507749,60.01343791259036,F,Other,4.0,3,0.7685964916337822
1367,2023-03-05,0,1485.234273934113,0.0,-0.39132362414636696,29.539536581257437,M,Osaka,13.0,3,0.676161298404373
1368,2023-05-10,0,1559.3524954953057,0.0,-0.2604790981270075,57.07225496451427,F,Tokyo,6.0,3,0.77068226481052
1369,2023-11-06,0,1013.6992763958502,0.0,-0.7123339723212352,32.06625431343017,M,Tokyo,4.0,2,0.49049805146888487
1370,2023-12-29,0,1405.262682078743,0.0,-0.31328367996872414,51.66394092688408,F,Nagoya,5.0,3,0.7310425009371943
1371,2023-07-12,1,1652.4272201531683,182.3795827865447,-0.7184596478081589,20.0,M,Osaka,3.0,3,0.4875026035157898
1372,2023-11-03,0,1400.8857872647366,0.0,-0.285887275580673,43.52702949049283,M,Tokyo,4.0,4,0.75134730626228
1373,2023-06-30,1,1468.749511761338,274.0497121012089,-0.644396659883087,20.0,F,Fukuoka,6.0,3,0.52497918747894
1374,2023-10-19,0,1565.4086924788899,0.0,-0.46293475954803687,35.992937710873676,M,Sapporo,5.0,3,0.6294336956074462
1375,2023-10-09,1,1917.0954294105222,64.28110599076867,-0.24140295305554985,46.60530990816871,F,Fukuoka,6.0,4,0.7855250327942558
1376,2023-01-29,0,1093.6890314727918,0.0,-0.5067982366614721,32.18547173153357,F,Tokyo,5.0,3,0.6024213046557206
1377,2023-05-29,1,1925.2957955045858,863.8533658738222,-0.29305209897831586,24.243435568660487,M,Fukuoka,7.0,5,0.7459832746183378
1378,2023-09-24,0,1392.9306676386839,0.0,-0.30508338088863196,52.691777039439,F,Tokyo,5.0,3,0.7370619148519465
1379,2023-10-23,0,1114.3604352702887,0.0,-0.40204534845739076,38.44805815229615,F,Tokyo,7.0,3,0.6689504090333688
1380,2023-01-11,0,1387.3978864469875,0.0,-0.6784107827275747,32.65644029453993,F,Osaka,5.0,2,0.507422756838262
1381,2023-06-13,0,1244.3831572177985,0.0,-0.30822613091034623,40.62843881731415,F,Sapporo,4.0,4,0.7347491496277804
1382,2023-04-23,1,1738.0079561823559,217.06110106348717,-0.12109745109518817,70.0,F,Osaka,7.0,4,0.8859476187202091
1383,2023-07-06,0,1476.7598701540123,0.0,-0.19796030507381024,57.30254274672316,M,Tokyo,4.0,4,0.8204024182049313
1384,2023-10-22,0,1761.7834523532817,0.0,-0.3955611882212897,57.438605022817605,M,Osaka,4.0,2,0.6733020839078571
1385,2023-08-20,1,1592.273306711513,161.55922096142032,-0.1763206271872788,46.53319478488546,F,Osaka,5.0,5,0.8383491426129849
1386,2023-08-15,0,1324.445715980672,0.0,-0.23572381223621616,42.49727908865721,M,Other,1.0,5,0.7899988317158981
1387,2023-11-06,1,1421.5404906646768,297.9394948305445,-0.6209570476034612,20.0,M,Other,7.0,3,0.5374298453437496
1388,2023-04-08,1,,328.98633786442275,-0.6235240380141847,29.815294803053018,F,Tokyo,1.0,3,0.536052037250722
1389,2023-02-24,0,1314.0146783488658,0.0,-0.36076117882002645,32.79138380196288,F,Tokyo,5.0,4,0.6971454715915781
1390,2023-04-21,1,,,-0.6684596478181631,20.0,M,Tokyo,5.0,3,0.5124973964842104
1391,2023-06-01,0,1231.146171479394,0.0,-0.6543488741893457,22.638763146768497,M,Sapporo,4.0,3,0.5197803947576216
1392,2023-09-03,0,1351.2999247992973,0.0,-0.693147180359945,20.0,M,Tokyo,4.0,3,0.5000000000000001
1393,2023-03-10,0,969.6210467742617,0.0,-0.42600401025498186,39.42514246453941,M,Tokyo,5.0,3,0.6531137228628626
1394,2023-11-08,0,1326.5084276156804,0.0,-0.282760724860595,52.28148956273224,M,Osaka,7.0,3,0.7537001078842029
1395,2023-10-16,1,1655.3954857909541,249.28097161503163,-0.3275010241750824,56.60161777936493,M,Tokyo,1.0,3,0.7207225530290826
1396,2023-09-07,1,1394.5428081243283,510.93664687414895,-0.31686879479632357,46.22176693118862,Other,Tokyo,8.0,3,0.7284263220800821
1397,2023-02-05,0,1184.511929080268,0.0,-0.4678901044669205,25.549054882021466,F,Osaka,3.0,4,0.6263223498041605
1398,2023-08-27,0,1434.1465506387976,0.0,-0.5130152522329203,20.0,M,Tokyo,4.0,4,0.5986876601124521
1399,2023-05-28,1,,409.75839203520064,-0.5130152522329203,20.0,M,Osaka,4.0,4,0.5986876601124521
1400,2023-08-15,0,3701.5613150962727,0.0,-0.6307455869969301,20.965261341182522,F,Other,6.0,3,0.5321948553824941
1401,2023-09-01,0,1436.1389315495185,0.0,-0.4031816901080117,,M,Tokyo,,4,0.6681906845563047
1402,2023-12-03,0,1301.0227665676935,0.0,-0.4823965371501641,37.6037725301262,F,Osaka,3.0,3,0.6173022298583771
1403,2023-12-31,1,1366.490481773942,43.407560078032425,-0.6474294603407476,24.787536728095475,F,Other,3.0,3,0.5233894422671148
1404,2023-07-20,0,1483.8197266246948,0.0,-0.4191851591774982,45.084638405023924,F,Other,2.0,3,0.6575824264736275
1405,2023-06-03,1,1397.4130051356638,130.0868235192573,-0.4950124871428421,36.515897458007906,M,Osaka,3.0,3,0.6095632954448421
1406,2023-03-14,1,1518.4882018033536,161.1929677961146,-0.4184301907972988,40.15818567611539,F,Fukuoka,5.0,3,0.6580790678637488
1407,2023-07-20,0,1259.8578455202648,0.0,-0.1817100210040943,57.10375829006807,F,Tokyo,6.0,4,0.8338431022466616
1408,2023-10-23,0,-1247.4123568249631,0.0,-0.32172247973191404,22.296523986994448,F,Fukuoka,6.0,5,0.7248993365757675
1409,2023-01-17,1,-1517.128156411257,630.7294888138078,-0.4784657942575453,46.28056867438553,F,Other,6.0,2,0.619733461353985
1410,2023-05-09,0,1303.1872468758943,0.0,-0.4222164954421254,39.7904015728589,M,Osaka,5.0,3,0.6555920912287755
1411,2023-08-05,1,1709.754947880909,65.49117124696137,-0.4741029693548833,34.99770578545457,M,Osaka,5.0,3,0.6224431565974915
1412,2023-03-02,1,,194.10742693060723,-0.2877438141052948,53.278844812989405,F,Tokyo,6.0,3,0.7499536950893471
1413,2023-04-14,0,1572.3406496898335,0.0,-0.13996603079166445,53.18521231835511,F,Nagoya,6.0,5,0.8693877672114073
1414,2023-02-11,1,1370.7803607326298,36.77869961766379,-0.587370954787825,25.802638060173578,F,Nagoya,5.0,3,0.5557865535298435
1415,2023-01-25,1,1704.6101118552072,366.27298608748373,-0.3084451425935146,37.26759124213114,F,Nagoya,6.0,4,0.7345882486000376
1416,2023-02-08,1,1900.3515464332088,731.3517364087271,-0.3629460698684825,44.21817523876098,M,Tokyo,6.0,3,0.695623947478496
1417,2023-10-18,0,716.9735271788243,0.0,-0.608491211204924,,M,Osaka,6.0,2,0.5441712894425221
1418,2023-05-11,0,1270.2187396124289,0.0,-0.35191311657091595,48.77531998431697,F,Nagoya,4.0,3,0.7033412279194577
