user_id,cluster_id,date,time_period,post,treatment,y,y0,y_cf_low,y_cf_high,cost,propensity_score,log_propensity,age,income,credit_score,running_variable,risk_score,engagement_score,education,gender,region,z,domain,w_neg,z_neg,neighbor_exposure,revenue,profit,roi,welfare,cate_true,unmeasured_confounder,hidden_confounder_strength,time_varying_conf
268,22,2023-06-10,5,0,1,1444.7562511791655,731.5543286313324,1045.098169450689,1559.0550549845016,139.0438851699723,0.37898918540250137,-0.49384082663639306,57.5224275178868,16496.295886555596,829.6879671360996,-14.812357116409643,0.3892131766908009,3.601003045219214,bachelors,M,south,0,target,-0.07420779281052829,-1.7206496370610913,0.6,2230.760101498586,2091.716216328614,1493.6148149488158,1375.2343085941793,628.6062906491625,-1.6142738875280513,0.992378196720905,0.6410570340365818
321,3,2023-04-26,3,0,1,1105.3819688613273,556.9383777697115,624.9608037982051,1091.032967806492,29.07468408657363,0.525915270165973,0.10375405557238475,35.34847399454585,36854.586316955676,632.5471922084786,2.2077121842169807,0.09199488089207467,1.1479541808171536,masters,F,west,1,source,-1.594044100036548,0.10655963626446119,0.6,1678.1152169866575,1649.040532900084,5483.151637281112,1090.8446268180405,332.4873651612204,0.4320261197731384,1.92741662851504,0.8559711602084518
107,37,2023-03-16,2,0,0,517.249131979002,514.9724720731188,597.9713231353879,929.0770126795287,18.41727999667695,0.24767140535794452,-1.1110703003937128,31.413159320973193,35900.24896836538,754.6338855555781,9.149506585392492,0.19210919441178184,0.6742428473748269,high_school,M,central,0,source,0.12436929943701572,-1.4679990211211607,0.8,752.7174688305882,734.3001888339113,3781.6840925174824,508.0404919806635,285.01664177276103,0.14346871122549376,1.8361999741953217,1.0610131590898237
232,41,2023-04-23,3,0,0,540.7716917766172,592.0805287306347,728.1479557495446,1207.0178297439857,5.297594596278423,0.6227352976523532,0.501174475536417,37.585415980704674,35606.40244123498,763.915695703924,-2.2387475118136693,0.2476340671498172,1.8778724996598288,high_school,M,west,1,target,0.40942819936303554,0.7278456878484738,0.3,925.3739228575919,920.0763282613135,14609.964395057037,538.122894478478,412.1330914737613,2.4927534069808885,1.6946130308318479,1.0347794047544008
42,18,2023-04-14,3,0,0,1016.6621894414372,864.8390735120436,1555.5619544102278,2504.549155527308,13.528320656951891,0.34500064591505236,-0.6410879604104364,35.000570764820324,55833.87787750436,712.6200505577297,6.565393821360263,0.42305518147065074,10.261690808884858,bachelors,M,east,0,source,-0.5699632558848597,1.9704652687235558,0.5,1554.252809908341,1540.7244892513893,10604.973042869502,1009.8980291129614,1129.911392436964,-0.36280371813936974,1.207368526142887,1.1027557613741592
702,11,2023-12-06,11,1,0,727.4258556847393,754.726830958503,906.076945743863,1397.160293869731,32.59595894443168,0.5753836435014161,0.30385095350589064,46.63175045780949,41999.58920175407,850.0,10.227533286706471,0.2483669112053997,0.8471214941016844,high_school,M,east,0,source,0.9644035721069639,0.22723228196741507,0.4,1054.761561514366,1022.1656025699342,3042.52545450664,711.1278762125235,388.7643413412303,-0.08017934997950177,1.414751705196126,-0.5679998056014236
883,48,2023-09-11,8,1,1,1073.013097115792,659.8255172270206,916.7928515379149,1112.2859763179254,74.25756256411789,0.5372317705633309,0.1492032593359759,21.918039342615003,29678.063799789474,850.0,13.42463772162648,0.11530806213000866,2.7875977430961876,high_school,F,south,1,source,1.1988438934092116,0.26306290301610663,0.8,1705.1275617221854,1630.8699991580675,2167.051314967316,1035.8843158337331,386.4849499733498,-1.2692237181956645,1.2669864825246329,-0.7610686634268201
139,2,2023-08-15,7,1,1,1322.208585902951,730.4283690895754,1067.7355796986844,1590.5182721349076,96.54078386833214,0.6636319369347181,0.6795216974345303,54.70929846069047,16284.159752996651,614.7355090364349,11.621538808555265,0.39879157921546604,2.502557833124471,bachelors,M,east,1,target,2.1158326225534503,-2.2208624579466436,0.4,1975.3807147549308,1878.8399308865987,1926.209587799497,1273.9381939687848,525.19859638095,1.3945953739858798,0.24976195859431896,-0.41628245102320016
615,12,2023-04-22,3,0,1,1482.8873336775823,822.6366503844803,1284.270461564328,1932.662109058207,69.83467563985005,0.8753246390628835,1.9488815863659643,46.36794554057141,107796.04154811673,820.8658108376434,13.656067662506853,0.19563305601760356,3.031837313792309,phd,F,south,1,source,-0.9268449315138234,0.6243965555757373,0.6,2206.528939278107,2136.694263638257,3016.4523862606625,1447.9699958576573,740.5421015042357,-0.9378726198636983,1.2485395165002042,1.0635135859236802
683,6,2023-04-09,3,0,0,1196.7423255335195,1044.9501660103624,1740.8334075784956,2923.572221280008,80.64908519387839,0.8217193272187372,1.5280397633104403,52.986964616830434,177243.73923763173,750.6615659923101,-4.995475355492081,0.42405396850190397,7.084761149904803,phd,F,central,0,target,0.2863211937512341,-0.07525722026850301,0.6,1792.9986968046305,1712.3496116107522,2097.206120000883,1156.4177829365804,1259.6085904019903,0.9516926066960119,0.4272825200135786,1.0941726612986171
863,43,2023-06-02,5,0,0,1090.4521867328795,976.8095076303632,1649.5522368003121,3072.3209512526028,15.323850110167962,0.8499364833297395,1.7341029715941136,27.837802844587156,146586.04282551585,724.4007629649519,-3.9013235211168125,0.40462702461808037,10.382623501339397,bachelors,M,central,1,source,-1.187631077562088,0.4788962046161943,0.4,1657.2996484468065,1641.9757983366385,10058.75321848164,1082.7902616777956,1282.4336824429272,1.5194053335884539,1.3639417594065721,0.6552212997943998
273,40,2023-12-15,11,1,1,1782.4749758064402,873.2660671922359,976.2621427628779,1907.6646083049616,78.23806976254096,0.7373042825236962,1.032004278381847,48.70033155504085,63529.82180716136,676.780800510167,-24.73445893668184,0.29297291128060504,3.7995535051973914,high_school,M,north,1,source,0.6044340077735448,-1.1708689005461468,0.6,2653.831132228829,2575.5930624662883,3250.4490205084167,1743.3559409251698,684.8228729333789,-1.5121680198459369,1.505742704180577,-0.5904655770449853
481,44,2023-12-04,11,1,0,912.0897952715203,854.1195486078577,987.2753842780788,1792.273397786644,4.841288379909477,0.5539427255461379,0.21661393585477204,64.48764871304454,9508.442428472255,551.770817667593,-10.651680657316952,0.1742121392814805,3.5812517692059282,high_school,F,central,0,source,0.4841931037098617,-0.2676971189776238,0.4,1458.5232128290795,1453.68192444917,24886.323528366836,909.6691510815656,624.3764838867895,0.07279916040010509,1.2673511635585477,-0.5984959774587938
416,29,2023-07-13,6,1,0,565.7501464362573,599.1780817237491,666.0127803390129,1007.1840688009767,5.021903080847051,0.49632123792510713,-0.01471531403076441,32.09239123349676,8622.514424095561,728.3021619448388,12.184490601191387,0.3840823761286952,1.3358091597576178,bachelors,F,west,1,target,-1.9272767323230395,1.2310262953510014,0.7,836.3480359849787,831.3261329041316,13805.040063633769,563.2391948958337,304.9799554091539,0.15654725096036992,1.9659249979390299,0.2417337922047275
506,30,2023-11-06,10,1,1,751.3319334331949,650.5006565114215,702.7377667458697,944.5923950691955,198.95568778218396,0.42259315181424006,-0.3121372275533153,31.682164387841905,23418.03400972516,730.7867587477243,-6.048565073281402,0.11622546237046566,0.37416187398824613,high_school,M,central,0,source,0.2721672112424706,-0.7621395437239452,0.1,1107.8560469754862,908.9003591933022,454.5508903869676,651.8540895421029,222.80238611476614,-1.4790655832280128,0.561988455200792,-0.8858814213911187
733,2,2023-06-12,5,0,1,1717.027123541771,828.8767584662021,1199.943849749849,2296.030256577288,61.23652736591578,0.41720891996213516,-0.3342416655782926,55.67936200075898,34759.17188470656,850.0,3.975883728511986,0.5179776328905507,6.2060206311563695,high_school,M,east,0,source,-0.1991498843110571,-0.32404023903942136,0.4,2520.631452945827,2459.394925579911,3951.6904777158475,1686.4088598588132,875.1945675547727,-1.541518419804426,1.367320052632558,0.4456148995046927
725,9,2023-07-27,6,1,1,1262.2140654673346,696.8284330030908,990.0848172716867,1664.6859997115646,19.61176989882082,0.37480574069737876,-0.5116545495453907,30.464234226936256,33635.533621276205,632.5881020986714,2.407266094567804,0.36857018959688514,3.945722907372052,bachelors,M,west,0,source,-1.1850705370836345,0.9022281180076677,0.8,1899.2727393626442,1879.6609694638234,9119.357428744424,1252.4081805179242,555.1070899266863,-1.8393896130978828,0.7984685401600997,0.1998913476012779
853,47,2023-06-18,5,0,1,1253.014127899454,661.2132665597893,908.1062718514476,1341.3709429778437,189.01209685938352,0.6437995163880625,0.591893638847798,41.50074025264096,42404.14797952016,539.2728796194277,12.406861651433426,0.6079052838545791,1.630387787653909,bachelors,M,east,1,source,-0.29204338489020387,0.6962579524948227,0.7,1779.8345790044757,1590.8224821450922,837.2216866394375,1158.5080794697624,465.5335486200157,-1.6372614372809615,0.6342731307452606,0.5879618934108277
424,2,2023-06-10,5,0,1,2022.2092785073967,923.4809915733409,1333.4657352973868,2812.919038443832,134.51687733017525,0.5038904456829927,0.015562096590363745,67.13599018488517,11920.832500152865,582.0826781263692,-20.203822702982475,0.24271315187616008,9.433884364157484,high_school,F,north,0,source,2.061883249596543,1.0567910709812318,0.4,2982.276647592045,2847.7597702618696,2101.4059845280726,1954.950839842309,1117.5036802449463,0.8276175797268458,0.8864953507882287,0.36486182797390687
407,29,2023-03-09,2,0,1,1155.6597589455541,650.6567968234209,1024.126586997049,1464.1161058195307,55.638624537045985,0.7581975014299748,1.1428226359295444,31.894966621160613,131391.34005728195,850.0,3.5263009484274095,0.23122675199019127,1.900640643438251,masters,M,north,1,source,0.5733964806396588,-0.7141384543755878,0.5,1751.1325691948673,1695.4939446578214,2993.529518974881,1127.8404466770312,577.4314398944462,-1.9674370340165157,1.9921571003995433,0.8549766039469973
568,33,2023-10-16,9,1,1,2235.7050667995295,1104.7544745922369,1790.9811183968036,3121.8397272012735,267.37387281270327,0.7234169414902565,0.9614745698449445,68.16663148311397,121078.08554533313,655.2210381636501,3.363673927668584,0.3184408621005978,8.941815049751066,masters,M,north,0,source,-0.8270294180398479,-0.15598516347044727,0.5,3361.348954159175,3093.9750813464716,1152.8600190920004,2102.0181303931777,1310.1786186963811,0.38479134942937765,1.3734190654116336,-0.9816791226540496
390,10,2023-10-04,9,1,0,782.4422031248545,792.3758086031502,1077.1043561125016,1771.219950407509,4.205285605493787,0.5071015741572857,0.028408206786092696,39.963273870688035,12719.82255176786,836.3825173600377,-8.577974726390025,0.5335949140239806,4.602880624603974,bachelors,F,south,0,source,-0.33130498156654853,-0.8980484957599597,0.5,1187.6425779381639,1183.43729233267,22735.29988601665,780.3395603221076,626.8459558276918,1.316915849655738,1.3410137810676988,-1.0629050414014303
342,34,2023-10-31,10,1,0,617.103851173229,688.2395319373225,861.6375943901155,1136.7358853378696,2.7780142191080257,0.5314471752850367,0.12595495646004087,28.181980097417245,8190.786282848237,700.6256540970737,9.602467824654132,0.325563911141107,2.1408203268389028,high_school,M,south,1,target,-1.935379496396079,-0.9588317268159632,0.8,921.2128881620974,918.4348739429894,24309.98986975301,615.7148440636751,344.1134903140056,0.8331047106601224,0.9276250305241984,-1.0252296105049261
946,44,2023-05-15,4,0,0,696.8187695103074,736.5548721513996,1093.5472673827635,1494.5530224989188,35.24336265041391,0.6304113361277168,0.5339818525915865,54.055562326839414,33799.58256300552,602.5313681282423,-13.990352965905581,0.3190839206173819,0.9878135525668967,phd,F,west,0,source,-1.0803535030249378,-0.9532457177456733,0.5,1009.6328382011363,974.3894755507224,2688.463222767755,679.1970881851005,478.810453027298,-1.030612572072025,0.8323651087528506,0.8070351998941716
614,8,2023-07-14,6,1,1,1467.2776855358743,785.3027016711474,1146.82440683801,1762.846597586716,108.2026519779014,0.5001890024084116,0.0007560094695787837,46.61622201939101,99675.22173437304,850.0,10.645358472303922,0.16647982074583062,3.415160761376994,bachelors,M,west,0,source,1.6841685448170096,-0.04061430494922823,0.5,2046.2080158168174,1938.0053638389159,1774.6870874812607,1413.1763595469235,702.2923965504438,2.3664248545924367,0.9829209494391581,0.12451728585673519
933,37,2023-05-08,4,0,1,953.6889724031045,596.0999462340551,827.4178307445442,1245.0479241129078,149.1638451852525,0.38321994622520045,-0.4759033871723866,45.197703913300344,35392.51187872081,831.7776697725925,-21.55685759615381,0.3020563701496038,0.5003834702651021,high_school,M,central,0,source,0.9168642842263711,1.5870603776048164,0.6,1432.8754497843738,1283.7116045991213,854.8739565209228,879.1070498104782,348.0098579601119,0.29748418494036416,1.3828508601019416,0.7190069908913054
493,33,2023-02-02,1,0,1,1101.7628864761052,612.8305790212967,767.8810319942014,1509.1991716799716,217.77157576142085,0.42443204436214615,-0.30460539341944726,33.46922609222452,44710.52650838914,682.0483213768462,-9.049202568184825,0.35107271820207475,3.8386246108710074,bachelors,M,south,0,source,0.45106568208982717,1.2691683237093176,0.6,1559.1777692456014,1341.4061934841807,613.1537832625194,992.8770985953948,579.9644241677889,-0.3298639144968101,0.6353502609769718,0.39196567945946303
192,47,2023-06-25,5,0,0,703.7549102973187,772.3888755232429,1140.382823767614,1895.4856604157796,22.367691065194364,0.7221463636499401,0.9551333506270474,46.50679425678172,25545.86522089119,799.6797766127588,-1.3988794267799,0.4297800245435005,5.69445421016105,bachelors,F,central,1,source,0.3900231645326689,0.5397877758182633,0.2,994.5264252739919,972.1587342087976,4160.268686780122,692.5710647647215,759.160040992925,1.8307457316034337,0.6977327168230639,0.7171467018950388
499,6,2023-01-22,0,0,1,839.9243556452412,449.9223026358936,526.894139992511,796.319363477058,92.5123913235766,0.475116046464179,-0.09961811492299763,18.0,40823.910689648226,712.3062366526284,2.1765979446459034,0.34947946379948247,0.7541472918757063,bachelors,M,east,1,target,1.416768023322869,-0.9120741457755724,0.3,1277.4934212704973,1184.9810299469207,1267.1914525707998,793.6681599834529,244.92755110930122,1.0096685408194304,1.701768031078765,0.0552381417373684
822,44,2023-08-26,7,1,1,1429.798031535803,790.7103384355518,1067.1473849524214,1829.2109130520012,122.35278258643727,0.5686561478744157,0.27637036890529343,48.28147105177156,77310.24070075211,743.7587614586328,-18.68083748368918,0.3802151169900281,3.1514976243327864,bachelors,F,east,0,source,0.32034417477990307,-1.020121402435344,0.4,2166.3438475251432,2043.991064938706,1657.028744776321,1368.6216402425844,665.1691583059878,-0.27665557969018606,1.5914894115346665,-0.45970780428888725
712,40,2023-06-07,5,0,0,818.6621373424051,747.0893611325558,1041.2658554098148,1469.99836501113,13.100118816561722,0.4890837971489364,-0.04367175125289059,64.4587380027908,50497.91685970643,850.0,10.429093955848911,0.43617639105873973,2.213547023718005,bachelors,M,west,0,source,-0.28330468204344084,-0.28902381448196274,0.5,1255.8066980968838,1242.706579280322,8813.447570531558,812.1120779341243,623.9909247366813,0.42618968707523397,1.6491487353709215,0.6128646144295288
233,45,2023-02-07,1,0,1,1554.6838630726033,709.2815485504111,1178.7101139395168,2108.900688857403,118.78720492360263,0.3440099170888948,-0.6454751857640553,18.5185695371144,57549.86004175376,548.0365813482375,7.535600250617325,0.0648943447739785,8.597708755287174,masters,M,west,0,source,-0.09153610504441187,0.40901112365241266,0.7,2301.3654282305733,2182.578223306971,1822.0462066035902,1495.290260610802,883.9987026694513,0.7336708762855201,1.6430653945229112,0.43123290796176716
945,19,2023-08-18,7,1,1,1003.4297589527591,654.8739061048753,862.8125442211269,1186.8794501449788,33.81170803101904,0.5816325680819449,0.32947885166529645,38.89837175559166,9598.98282975487,664.1361109211871,19.033130814242465,0.3785474866459772,1.8217477892015566,bachelors,M,north,1,target,-0.2617294773564225,0.5580245907619772,0.2,1490.155000981907,1456.343292950888,4183.487037330115,986.5239049372497,374.2843962381903,1.2217668190277697,0.8418589219883874,-0.2915561153679945
227,32,2023-12-31,12,1,0,1072.819586932481,970.5084133198473,1428.9089593971125,2149.8673549887326,12.577626050165314,0.8203506971041106,1.5187252944618819,31.880402787779186,200912.71784745387,702.921101571074,7.021115994891353,0.25989023080526497,3.5319991856264186,high_school,F,west,1,target,-0.27489155496203066,0.2397356340498412,0.6,1615.1512538627326,1602.5736278125673,11803.04732131767,1066.5307739073983,850.7764075644436,-0.9239341226223139,1.0602272523914555,-0.15985507952734096
371,27,2023-02-20,1,0,0,375.4894582955415,428.5677069888462,262.20764254331493,585.926912986262,13.228309888624967,0.27674933455547,-0.9606436969805727,22.334189491307015,9691.426673047628,733.4493208345343,-7.364100104580964,0.2186504798495319,0.19803959498003215,high_school,M,west,1,source,1.696481610610677,-0.09308891076000594,0.5,567.7802960246387,554.5519861360137,3897.525359490227,368.87530335122904,148.7620163859861,1.7749911343729905,0.14749751422229537,0.6532612545188511
139,1,2023-09-21,8,1,1,964.3756563442437,616.1403876118768,780.0386741180691,1040.6125436672914,318.043525702204,0.38000141556292233,-0.48954221715273954,18.0,41156.51909735098,575.1313609842838,-10.712988702668799,0.44604253030503926,0.7893913999757919,bachelors,M,central,0,target,-1.0568610349912542,0.21391945021668984,0.6,1446.8385773838304,1128.7950516816263,353.8059734003963,805.3538934931416,261.06860322326924,-0.6100183215432732,1.199684942155531,-0.7999523603429217
856,43,2023-10-10,9,1,0,820.6683719534493,761.4903515602176,1105.0024264202125,1552.0338958728469,4.6045598947084905,0.5287398138408974,0.1150861116388769,27.287461245117967,32197.426404068494,791.6929453871838,-4.2059153444004025,0.4900660195887788,4.264241348045208,bachelors,M,central,1,target,-0.5050508557425581,-0.5506815761665198,0.7,1180.1891767354246,1175.584616840716,20975.502785698423,818.3660920060951,572.9780688362214,0.2601233180450137,0.41051030696439894,-0.9728478365785389
817,33,2023-01-27,0,0,1,1379.3540641640152,663.138126609388,924.1864643367555,1757.3709200968062,67.07492229839758,0.45792154895215376,-0.16871285583567402,41.36435076920389,33338.72148961271,584.6033809110131,21.808150497041847,0.27494674851085255,5.898633846220696,high_school,F,west,1,source,-1.8248384665197461,-1.442252169827776,0.7,2039.5405601284012,1972.4656378300037,2897.492308818153,1345.8166030148163,754.8845793739858,-0.9685942213228473,0.7908588539048934,-0.033189624858948066
149,40,2023-08-14,7,1,1,1323.1352091528447,795.8915741543817,1178.177323655682,1931.251448868922,26.923407185785834,0.7827951573906856,1.28203016534179,62.237055727028014,72828.34735346124,575.0196092724858,0.4760716444615775,0.30073441378589516,2.2105112976847234,bachelors,F,west,1,source,1.0109356120692536,-0.28938513955158307,0.3,2003.0291468980147,1976.1057397122288,7076.879001779368,1309.6735055599518,641.75631853543,-1.8969744818564946,1.7489736274744305,-0.31721992269638816
115,32,2023-10-04,9,1,1,904.4349507331289,613.6976315721854,824.7880665955023,847.3969963893344,53.735694056902034,0.5332310767939268,0.13312054586381938,22.159282353142416,20614.528211779674,674.9214933963544,0.9025389234465608,0.10276188588302915,0.8822387335609027,high_school,M,central,1,target,0.3425165991339934,0.18307395289065478,0.5,1389.2219881532376,1335.4862940963355,2439.8819035856077,877.5671037046778,212.88075546244656,-0.9288016274741451,0.7924129239171162,-0.975376402343164
450,5,2023-10-13,9,1,1,1311.0401789346156,787.6828828980916,1097.2962595210709,1502.5493103066888,242.22455990130973,0.7471079363496679,1.083246895595791,49.415891387043104,25689.404192776215,850.0,13.794609163016796,0.1963462538761256,3.6309497283459913,masters,F,central,1,target,1.7384293317484107,-0.12784177876700714,0.2,1978.2535133544025,1736.0289534530928,713.7556150404795,1189.9278989839606,585.5688689760598,-0.008673753146552108,1.0159170475489658,-1.053273385092107
63,17,2023-04-07,3,0,1,1036.458220155323,613.8561285778156,816.6536718485089,1249.9647783348369,241.08475632986256,0.5051895721850247,0.02075903399306943,48.29462379925522,14511.777540997542,850.0,-11.645288260785236,0.34991298283798744,2.065494349905101,masters,F,central,1,source,-0.6396589710650507,-1.5245819110859777,0.6,1566.6263612214418,1325.5416048915793,547.5526939355934,915.9158419903918,451.727520354478,1.1023405550817704,0.706043609662858,1.1362424199605803
104,8,2023-10-11,9,1,1,2148.9006460694472,1040.7826438636127,1621.5094575712083,2697.389838851684,48.17449989196385,0.7320925726655326,1.0052654705363344,70.07944440109912,89118.93280962699,748.8522179428268,5.3896028103756795,0.10581548212034071,8.03782012482238,high_school,M,west,0,target,-0.7946525175180833,-0.21242683797018136,0.5,3325.2874934835427,3277.1129935915787,6664.2528155677865,2124.8133961234653,1162.2422458225742,0.06996588335026038,1.6518936362351953,-1.0677294310269572
851,42,2023-11-13,10,1,0,665.0897643611062,837.0931534065035,1058.859505695537,1914.0496616121757,24.841356518728723,0.4747161434819648,-0.10122176301427363,53.56547196595721,44930.32955329758,676.1801959732389,5.163430005440564,0.2871603136177294,3.403613075814925,bachelors,F,north,0,target,-1.1648112770904981,-0.6131327486839776,0.7,1066.6891791372539,1041.8478226185252,4031.7071662373373,652.6690861017419,640.6930963633481,1.3345691455843867,0.5755235627194379,-0.9661820102178516
871,34,2023-10-31,10,1,1,2002.1671922810685,1042.795791897458,1479.8796521831275,2397.0226957017703,167.14861623915738,0.8262419769882445,1.5592240214067876,54.42899239545569,60462.2494410785,715.6312697815933,9.573574551117774,0.3818925047227606,6.165064667795814,phd,F,central,1,target,0.4556765641322383,1.33624220774941,0.8,2980.8907712412247,2813.742155002067,1673.3662268145513,1918.5928841614898,957.4638847553767,0.5683462266301872,0.10965544480078994,-0.9084934268710618
668,9,2023-05-27,4,0,1,1633.5452199845463,856.9175499833101,1381.2582874816837,2214.7114251498447,101.99185560884379,0.5685915001256657,0.27610681333557185,55.4895059957685,69535.10987891155,733.4909936459941,8.522934503006729,0.38099288739353027,6.895475924913887,high_school,F,south,0,source,-0.35015844784755196,0.5616648561903331,0.5,2547.0335852256208,2445.041729616777,2374.0146394709914,1582.5492921801244,986.2551124691297,-0.41016709907445176,0.4044711006993468,0.8347849367088306
273,23,2023-01-04,0,0,0,799.8702410377452,737.6827886850726,1216.1981304523213,1844.7916837537377,34.74429983481152,0.7345488044259327,1.0178254358389323,31.136519770212093,178640.4147984596,846.639872460101,-0.5869115292931464,0.17661734254426095,1.3933982482921232,phd,F,east,0,source,0.30011280468070206,-3.0121450729173516,0.6,1242.8940046006167,1208.1497047658052,3379.9786549160017,782.4980911203395,673.0970225657755,1.3741333470464758,1.8862383536962004,-0.0848017327598179
6,35,2023-02-04,1,0,0,744.1161215948284,679.1477310771656,1093.5985896761101,1629.2836207374612,45.082104713366334,0.545034913854991,0.18062917225127387,36.40766214629339,155368.75892161616,578.1851587930727,-13.831128511552311,0.5287945214067992,1.7705419882109785,bachelors,M,east,0,source,-0.4240952107994296,0.05061608112197298,0.4,1200.2101718523813,1155.128067139015,2506.673847307943,721.5750692381453,666.2986397722575,0.262517046929135,0.5844263976351407,0.5887663238812314
147,50,2023-07-11,6,1,0,691.5196734967262,702.7331593069471,749.8600411497712,1551.3372571193438,84.63442307265738,0.5823119499111769,0.3322714380512335,61.75302243406107,47024.93627461628,819.4464805327666,-5.648800467247535,0.24308314163202127,0.7764999549515521,bachelors,F,south,0,source,1.4389141517904875,-1.1367243988122955,0.6,1071.5253674634064,986.890944390749,1152.4465384129599,649.2024619603975,470.24329527886425,-0.6463873936547169,0.46926644952899976,0.23610616559983044
184,7,2023-02-18,1,0,1,531.1739768666108,450.64514804172296,453.7660149078664,702.4223142516398,211.80058486712505,0.490820345293403,-0.036722745368462886,18.0,41207.27750469566,557.3262435955595,8.420959678984358,0.06277561281574233,0.5766363298746742,high_school,M,south,1,target,1.264995115005339,-1.452747187107654,0.4,761.911601016762,550.111016149637,258.5101053613796,425.2736844330483,203.82302268093946,0.18875755451168244,0.9717960076616495,0.671605735711504
998,15,2023-01-17,0,0,1,1150.2168764697592,567.728937506014,775.8753571276256,1174.7367663175462,210.38980741151576,0.648402717644354,0.6120255444594707,34.76533391689304,23725.044616148014,651.9104291186377,18.54375626896814,0.23895011557981533,3.758679512006533,masters,M,central,1,source,0.08608615168862065,-2.2896998737191874,0.7,1756.599907187593,1546.2100997760774,731.4496941501284,1045.0219727640012,527.8661313352654,-0.19111766627331944,0.5669032951041539,0.07662799723245654
28,20,2023-06-21,5,0,0,357.5792619435219,728.0942627376735,1113.2787612480795,1626.851510040014,15.914110187981347,0.629198674458863,0.5287806557038852,25.037861072070008,65862.6125326432,699.7429136314624,-12.229327546458943,0.5094106250510103,4.88825119120899,bachelors,M,west,1,source,1.0532631200343927,0.8766625181178305,0.5,515.2443591112806,499.3302489232992,2952.1520397691875,349.6222068495312,678.9156882274567,0.041776016861735175,0.8462469041278947,0.5021400666765923
962,50,2023-08-08,7,1,0,943.05499978555,944.1595179566598,1493.9835254918373,2320.3776349510917,22.424253965850266,0.5453306029958662,0.18182166667248859,48.513660630589065,63939.35705812886,741.1145697529602,-12.887720151884617,0.2334465662248374,8.933561689850727,masters,M,east,0,source,-0.13236651203994834,1.0131433385373299,0.5,1455.8409644713224,1433.416710505472,6119.369746397135,931.8428728026248,1088.4766090797448,-0.8768223204019698,0.43864984976040655,-0.4964241102904099
550,25,2023-06-07,5,0,0,832.827188826054,703.6625302885002,1297.0359987090787,1355.7799953351682,23.302607712290055,0.3666853139655534,-0.5464634080124522,38.67587122033321,20261.68478429395,699.639548188655,-15.73903424198271,0.12141276607148947,4.876753117987739,masters,F,west,0,source,-0.04577835822321794,-1.499860880983078,0.5,1175.2319972427522,1151.9293895304622,4739.941504087731,821.175884969909,616.184251716422,0.9832073244998809,1.7665613345189997,0.4409083373576217
119,3,2023-02-15,1,0,1,1227.7148408623932,635.4395392078084,981.8280752898513,1476.891947848726,134.75207940545116,0.5921890098957586,0.37302204963655233,54.389557124830766,64590.74164648736,717.506504679339,-7.670499136936044,0.3285743480352753,1.8750469595021646,bachelors,F,central,1,source,-2.164169652053057,1.1190414522634853,0.3,1860.3700932938268,1725.6180138883756,1271.1540194787492,1160.3388011596676,561.9904604808293,-1.0780927660803212,0.41701405927974233,0.3465401942908283
293,46,2023-01-06,0,0,1,1247.4730142910848,643.9965548709396,1023.4785762575618,1711.2370503463271,99.24356726676763,0.36272786948260116,-0.5635438886918023,43.36507258932928,81363.62582676853,704.0439839510999,9.475611856380832,0.14737573983777305,3.6722974761431537,high_school,M,south,0,source,0.5069825045829666,2.1026833363785546,0.4,1890.7867463868192,1791.5431791200517,1787.190168873786,1197.851230657701,667.073986675413,-0.14379187683855787,0.3847167219469845,0.06994829799854617
371,24,2023-04-09,3,0,0,516.9121219184633,636.4547262407452,987.1126772139233,1633.1398731634274,16.61104496516577,0.43883226176351,-0.2459026112440504,21.80861519544491,14804.444247085352,547.925247519111,13.161911703164268,0.48221221955524896,5.237127514318756,high_school,F,east,1,target,0.02287567363092664,-0.20656445668719103,0.6,831.7206826172388,815.109637652073,4628.400184454361,508.6065994358804,586.8433875724206,0.39104780000625183,1.5918781727413636,1.0584256605454516
244,34,2023-08-21,7,1,1,1349.382232529173,667.9668556313171,904.1486209872252,1337.877292555763,141.86547479648198,0.40273137992892394,-0.3940971735728248,22.501985411062247,42274.154633979895,757.5135103651129,-20.786569163582502,0.5740868659072267,2.482746715626306,high_school,F,east,1,target,0.8801913679681429,-0.903348556174078,0.6,2072.16333756411,1930.297862767628,1351.1297012223706,1278.449495130932,434.08666016409813,-0.7506946442719508,1.3797652551498956,-0.41591975038966716
580,46,2023-02-06,1,0,0,526.5658164254817,568.0618833830795,897.9620174797283,1298.6819449488796,5.835578998215936,0.3139489395486866,-0.7817216974634144,44.90927222041372,34455.25637119382,781.1305505697759,-12.05174520483723,0.5491871321570367,1.2139817914264228,masters,M,central,0,source,0.7142305623502658,-0.07284757556317638,0.4,769.5665542700386,763.7309752718227,11172.879070977806,523.6480269263737,424.49413037427377,-0.020122824060878196,0.9576826678760253,0.5085619306555368
726,22,2023-10-07,9,1,0,629.6317582859898,650.4775643475889,763.1861861206601,1003.4550317128054,14.522207816597959,0.36249342389477246,-0.5645582594451769,33.43297549149558,36159.34840999737,834.2653245011479,-13.922280129516677,0.014870155401949161,0.6091927231002418,high_school,M,south,0,source,-0.7487376607185587,1.1687022372870426,0.6,917.267551551874,902.745343735276,5815.830804493977,622.3706543776908,270.7060076656869,-0.8599946941096448,0.8972025250048528,-0.8871256367845299
