user_id,date,treatment,y,cost,log_propensity,z,segment,transport_weight,x1,x2,x3,x4,x5
2143,2025-03-31 06:00:00,0,8.664052870426179,2.046733189890228,-1.3139812227308487,1,H,0.17436626796523566,0.8083953749995791,2.560373411795282,1.1781921325966083,0.4981017161149934,0.3765403272957245
2144,2025-03-31 07:00:00,1,9.993015332891027,2.6930519348411637,-0.19435371373551963,0,G,0.5840233694097436,0.5280220198723061,1.54632835015664,-0.7204233461404981,0.3639882144679588,-0.38762189493247257
2145,2025-03-31 08:00:00,0,10.31878493506197,2.2855308377092194,-1.2300511653402781,1,H,0.2649655345534764,-0.6624549576451025,1.4323208691480236,-0.18451241871013763,-1.1982538541539278,0.37663059034103324
2146,2025-03-31 09:00:00,1,12.67097178137254,2.1572158744584176,1.1188880687243459,0,I,0.2534550073355218,0.5756205513212505,-0.7099566530961446,0.0757959965993443,-0.6984984461327226,-1.3758503623874607
2147,2025-03-31 10:00:00,0,9.074054290674923,1.8506104779771402,-0.9473430732279634,1,G,0.09918679812063852,-0.32132657994196817,0.7424362851908003,-0.22197011455240953,-0.9536324827463455,-0.41018674757969037
2148,2025-03-31 11:00:00,1,11.928427006647928,2.136544247933957,2.856723368144137,1,E,0.4824037985594126,2.92430805399032,-0.9569873358040617,-0.7974386253338768,0.7495540796356079,-0.6675192227101305
2149,2025-03-31 12:00:00,0,10.033574975701514,2.2024984966143584,-0.09670535132448277,1,A,0.25524266440244053,-0.19389171056985124,-0.5304835275498482,-1.9215983139563086,1.8553396110332063,-0.7454016932077806
2150,2025-03-31 13:00:00,0,8.80728536868102,2.179827213240157,-1.305376387398333,0,D,0.1523093698258277,-1.0662933828657581,0.5706310936650938,1.0495880808910094,-0.22389228180149945,-1.9468931507789893
2151,2025-03-31 14:00:00,1,11.527784083432953,2.159525589557461,1.0525714588554036,1,A,0.4582976884423591,-0.297230253116117,-1.1855776974303893,-1.65533486545656,-0.27276595378957286,-0.16765527820698709
2152,2025-03-31 15:00:00,1,11.999057079638959,2.016637746658417,1.3813076314173174,1,I,0.07876887180669796,1.4830988516999308,-0.06593049637890126,0.01969702266668962,0.7781283034389014,-0.40404973083380863
2153,2025-03-31 16:00:00,1,10.31572220870463,2.386193605460568,0.5950786281409454,1,J,0.6252220022012657,-0.5270128170653838,-1.3598492200420764,1.0606652459744446,0.9206442007182978,0.24756489778268828
2154,2025-03-31 17:00:00,0,9.483600611137572,2.051507382966229,-2.1819490680509226,1,I,0.43563921806743455,-2.4004594766477636,0.8334775974781108,-0.5092576662959708,0.34779938796059057,0.7252390196145124
2155,2025-03-31 18:00:00,1,11.478302047539088,1.9646766279828138,2.0642184563681094,1,B,0.23681241834839756,1.5121870177507521,-0.4519210519597041,0.8435176014058501,-0.17506387187502737,-0.9559035427329352
2156,2025-03-31 19:00:00,1,11.414256662517841,2.677080229526689,0.7602701739351774,0,E,0.6194306388707262,0.37072189530167765,0.09487015597089812,2.134681774506398,0.3025354645514946,0.7892516444002593
2157,2025-03-31 20:00:00,1,12.175427785830932,2.4435510866561723,-0.1316109462406005,1,B,0.3860216897284902,-0.45267822024299403,0.16889845193873887,0.7818168121580099,0.0779063414692981,1.686397952787911
2158,2025-03-31 21:00:00,1,11.245047019240104,2.792860426669821,0.8841227114285652,1,B,0.596628630618905,0.7580499573677713,-0.9024365298371446,1.3020296350119474,0.12890520062311286,-1.9900903200555464
2159,2025-03-31 22:00:00,0,8.753625987876793,2.0237871548314468,-0.6683679841437788,1,C,0.07498592391416334,-0.8794863967386191,-0.6653602772325318,0.9834372592004802,-0.02237796274384386,0.2955647445037175
2160,2025-03-31 23:00:00,0,9.13954073652257,1.7385409711311952,0.4252515886280777,1,J,0.13752849292205288,-1.1297522357352017,-0.8697082687089087,1.1241045327497772,-0.1995505801103742,-0.13650498195257527
2161,2025-04-01 00:00:00,1,13.0973895462993,2.345100099569028,2.213903165120444,0,I,0.08012884967035677,0.9957761361086128,-2.5508587977673196,-0.10262957462977129,-1.189488082383145,-0.5637275020622479
2162,2025-04-01 01:00:00,0,8.54415233709718,2.195962940514223,0.12121008659519228,0,G,0.13379625175188914,-0.47235813745295774,0.11257020968137471,0.9010417755282394,-1.3502581449071356,-1.2162327443457994
2163,2025-04-01 02:00:00,0,10.826809253504665,2.1919996836072357,-0.5178674926157028,1,F,0.29594973636689614,0.5744841624871052,0.826441364369817,-0.1627320084660194,0.05135422845414711,-0.7435610757035965
2164,2025-04-01 03:00:00,0,11.164287947431099,2.2099684157610073,-0.6353332989866958,1,G,0.3032695499590577,0.05561917123598028,1.0327422358352112,-1.7713514962094816,0.8027738681625329,1.1838825059155524
2165,2025-04-01 04:00:00,0,10.602396163830692,1.7933017638489601,0.08027899992892326,1,H,0.158078695657835,0.876972738566879,-0.12449839435919502,1.8344478160483717,-0.7224736176315119,-0.8778794449183065
2166,2025-04-01 05:00:00,0,9.746256257633895,2.1284966453844754,-0.4032586008110762,1,E,0.02369782549365729,0.15194233177514269,0.7651158247626348,0.574074597324618,0.36478842154581764,-1.126344152579332
2167,2025-04-01 06:00:00,0,11.402342383115787,2.581758465961211,-1.0139548423113307,1,F,0.20107058726536992,-2.0057167562945204,-0.9704041600952611,0.3071884398293586,1.0332121719632876,-1.112438980986523
2168,2025-04-01 07:00:00,0,9.97322776856575,2.1760287196149144,1.206910893457895,1,E,0.6879199277754972,0.7244524597091608,-0.31373419097648303,-0.2552249231738267,-1.418899074383124,-0.8571030070131732
2169,2025-04-01 08:00:00,1,10.763482821379627,2.22807255971249,0.6030239334348669,0,A,0.21898717772013976,-0.4312764281538124,-2.005545472227003,0.3334463924447134,0.575097278838354,-0.4317480075095235
2170,2025-04-01 09:00:00,1,12.753005632419104,2.2516958321081466,1.9851944692162984,1,H,0.13670693282037977,0.9258771001936164,-0.6896247854591137,-2.808020919059712,-0.9912197929972321,-2.9289403032250694
2171,2025-04-01 10:00:00,1,12.145426153748893,2.6831864813773785,-0.34846268332734676,0,J,0.03063458347066912,0.1558853607954366,0.40241084707456687,-1.0689828905968553,-0.8117458208367058,0.0999344210478824
2172,2025-04-01 11:00:00,1,11.098065274882071,2.860944027794431,2.1656877067953975,0,F,0.10418996181683456,1.4668279961534183,-1.5906633455150505,0.7844499497000657,-0.619595873431576,1.7578573388161747
2173,2025-04-01 12:00:00,1,9.060773437407263,2.0677038534090078,0.521129130973811,0,G,0.08953971018636003,-0.2715358737861743,-0.14380648159137643,-0.6999265495430781,0.536914151304501,-1.3784459596567775
2174,2025-04-01 13:00:00,0,7.699029078512986,2.492828735672172,-3.0044091856891253,1,I,0.36419798759649685,-2.014309947532353,2.306447703507904,-0.6111246812914113,1.377386098222837,0.29578153871303786
2175,2025-04-01 14:00:00,1,12.773112529944203,2.093127987374362,-0.6216289698639633,1,H,0.14003713096830606,-0.27790322193532646,0.8221776547660983,-0.2747527311365315,0.5401145936008506,-0.7525675392116775
2176,2025-04-01 15:00:00,1,12.56806280199773,2.0770425780937947,0.3963146011094271,1,F,0.5555039391014422,0.5569879328907539,0.07000429062568442,-1.3227864766738084,0.4164077987697384,0.6581273885774747
2177,2025-04-01 16:00:00,0,12.545878064654431,2.3350871390278845,-0.7968003497217102,1,A,0.39194011313285676,-0.2997816560435818,1.2546501454162324,-1.3168445509116968,-0.7457937655203102,-0.4939375211802889
2178,2025-04-01 17:00:00,0,9.568573747626992,2.291147457094311,-0.6306419241859168,0,A,0.15795479413587696,-0.42559698400047524,0.7254538939684374,0.7290581176613856,-1.4953370182685912,0.04478484587501688
2179,2025-04-01 18:00:00,1,12.769030356573007,2.1837849941885557,1.6223505844132018,1,D,0.09321912661015212,1.516146048134426,-0.5382043963532359,1.5723730165304368,0.2204015104525079,1.533349537413951
2180,2025-04-01 19:00:00,0,10.044933366356465,1.9262302423734126,-2.1285383842879444,0,E,0.2869079306686772,-0.11002075499616812,2.9167607567321094,0.16561876917941576,0.8408777278640036,-0.688472631577842
2181,2025-04-01 20:00:00,1,12.717917512619529,2.585823132218539,0.2265254278153523,1,E,0.17478956723072056,1.095203155734874,0.9745011087213808,-0.013229143752899124,1.697549808040185,1.1358368848601008
2182,2025-04-01 21:00:00,0,10.511582730625593,2.356982198589262,-0.312946932510167,1,J,0.07583911940233595,0.1901077885367135,0.9702797054860248,-0.6334154973349492,2.139742880189689,1.176832219603509
2183,2025-04-01 22:00:00,0,7.350604594116524,1.933325896856555,-2.3900340167675913,0,J,0.6890881187972209,-1.4047939613873022,1.0770182248171403,-0.07288611408336292,-0.7339403659733595,-0.09485096119719538
2184,2025-04-01 23:00:00,0,9.302093354775334,2.4564050460805174,0.22157927262667376,1,J,0.29021774402372186,-0.8995798536547417,-0.8530126020890312,1.9873559668885854,1.2422806161568718,1.4093053022552076
2185,2025-04-02 00:00:00,1,10.232538240032524,2.7900360435892426,0.7554794491558565,1,F,0.42207552244909713,-0.2726718990438978,-0.15993480524549458,-0.0747151133631599,0.6572368828314925,-0.40998040265984137
2186,2025-04-02 01:00:00,1,12.89322918822895,1.8918457355934861,-0.028165046427898986,1,D,0.027863840532142647,0.34861389540671456,0.7858607662102851,0.8024478994261186,0.09838061055497793,1.4697861170356765
2187,2025-04-02 02:00:00,1,11.025882178733275,2.522778788826057,-0.0744579329509261,0,B,0.051626817701531984,-0.7702309731596945,-0.3313891604964042,-0.6343146313926648,0.4373292145025646,0.5609165371872216
2188,2025-04-02 03:00:00,1,10.454582000436712,2.1139885569299084,-0.696906897712477,0,E,0.12856050797726568,-1.373488744419038,0.03694854366721699,1.261716544695766,2.1905417599061385,0.1556166971026097
2189,2025-04-02 04:00:00,0,10.815051018060993,2.4055356206707654,-0.8361037295863035,0,E,0.3652361133434608,-0.9745685797146343,-0.497673312084618,0.1597297102218234,-1.5660563551936155,-0.5505198288994622
2190,2025-04-02 05:00:00,1,10.827161068129797,2.3899213019765946,0.21483753742506964,1,G,0.4296248942669751,-0.4820195250085569,-0.5094533489967101,0.3148103038157652,-1.6052763226800157,-1.096548577620107
2191,2025-04-02 06:00:00,0,9.861493843498996,2.104844266771756,-1.5559280375625335,1,H,0.37084534277458725,-0.8447425031666359,1.1878579872650645,0.06165642858717767,-0.5636880760568782,-1.6089435825217275
2192,2025-04-02 07:00:00,1,10.6002288572245,2.0598114114888464,0.3596562896321191,0,B,0.17767873893064132,-0.5437220369071087,-0.429162682948355,-0.957335759971611,-0.7173395420356318,-1.6229942424071506
2193,2025-04-02 08:00:00,0,13.481802330531268,2.0121246302454034,0.7625308326926417,1,J,0.2507676583552727,1.9020809793447464,1.4115581858957067,-1.1465684451796185,0.42763423960733227,-0.4172427752188086
2194,2025-04-02 09:00:00,1,11.12158207089323,2.347132140961212,-0.021079059246932385,0,E,0.12473233340339886,0.3191693944532369,0.6349024645064498,0.7001051698659122,0.0059811607717918935,0.682784840041776
2195,2025-04-02 10:00:00,0,8.840042141774216,1.859876034987374,-0.1757806260281236,0,F,0.3508953373830665,-0.7784615540630517,-1.5142601120647003,0.818681262839829,-2.0321348312793446,0.2096547401040523
2196,2025-04-02 11:00:00,1,12.549379362229834,2.507346474068369,0.3488319230089677,0,D,0.3694262653232733,0.028498202391141633,-0.8223901303655856,0.33923629019469903,-1.9976147349685665,-0.6727540684801213
2197,2025-04-02 12:00:00,1,13.02857783354874,2.6885105717878255,1.3993064865136426,0,E,0.30374533456774866,1.6166429717968265,-0.705844910415407,-0.8459735634380908,-0.41326707514738864,-1.19136628886504
2198,2025-04-02 13:00:00,1,12.86271312725789,2.727893639209472,0.046215357484350114,1,G,0.4933695808813078,0.6858891885720256,1.3743848057695303,0.3735207557837473,0.03804197252251729,-0.5174248120223829
2199,2025-04-02 14:00:00,1,11.08054328127298,2.683545133608629,-0.2680683663893176,0,H,0.18452176102213488,-0.06341940648119951,-0.261812278984035,1.3133101356704628,1.5011864885469908,-0.47530333626577026
2200,2025-04-02 15:00:00,1,11.85422235092376,2.409090155944904,-1.3695110736271847,0,E,0.1586745388054316,-1.3179317249542266,0.8525280166931574,0.692476676021538,-0.7907962074903588,-0.3784855891229669
2201,2025-04-02 16:00:00,0,10.448965596946934,2.4268015787443726,-2.215346772530374,0,E,0.2523421668585523,-1.6619340217325091,1.2591674300300209,-1.3193064348298933,0.2588631378426895,-0.5714438003740714
2202,2025-04-02 17:00:00,0,9.879552215922166,1.7230368377230159,-0.9007578208973765,1,E,0.18028989416169558,-0.30421734839190007,0.2993579654393815,-0.02188922722067187,-1.2725729992050583,-0.08439269825110955
2203,2025-04-02 18:00:00,1,10.214617180450428,2.6022500417027548,0.4626213586117862,1,D,0.22356686932140338,-0.0695775699502818,-0.76632947210203,-0.15214191211893466,2.0642013436835693,-0.11101402896702985
2204,2025-04-02 19:00:00,0,7.872382018665605,2.52652267681234,-1.6253488152186273,0,A,0.2093348385611919,-1.5879640693689046,0.13392915846438241,0.4971807213622574,-1.0944843660962704,-0.7995142098515379
2205,2025-04-02 20:00:00,0,8.813670908276396,2.102327837384666,-1.5842843113747018,0,H,0.49825730194493695,-1.301559651274659,0.8313914784366575,0.5166304816480879,-0.46540143639868736,1.5432010132362441
2206,2025-04-02 21:00:00,0,10.50586122697943,2.203415318126386,-0.8180660844586279,1,J,0.1873043767228626,-0.005890876467357606,-0.07726841947248611,-1.0188830965172886,-0.24314146078887275,1.2028164875289222
2207,2025-04-02 22:00:00,0,9.314152231285282,2.4666281720709846,-1.8536640564576858,1,H,0.275673362304514,-2.182202204569996,0.7622265639802279,-0.5168971861153034,-0.1452816064258889,-0.4870789359141414
2208,2025-04-02 23:00:00,0,9.80440626721939,2.4813868817985103,-0.6233448020787351,1,F,0.388823200770881,-1.6888850620286062,-0.677420692205294,-1.2463773361348929,0.4920164411426884,0.2101062896983235
2209,2025-04-03 00:00:00,1,11.515648564277187,2.7108465538170323,0.7017591447927336,0,C,0.439002331620552,-0.01689007632611735,-1.3550463923205927,-0.7110454932444852,-0.5480879678678171,0.3539708116966459
2210,2025-04-03 01:00:00,1,12.492857155575022,2.480690294955225,0.3633740087303617,1,C,0.444508889485889,0.5960716296615813,-0.4909336276813707,0.591523668604479,0.7565389757038916,-0.2979089821190055
2211,2025-04-03 02:00:00,0,9.544521495831829,2.2034401763642784,0.34285413738071235,0,D,0.531431384481195,0.3539719364119592,0.24598283096744056,-0.57497403900773,0.19964164083409863,-0.05298022437717071
2212,2025-04-03 03:00:00,1,12.791162929502528,2.7228007149606133,1.683119891687457,1,A,0.1950351912172347,1.0335880280582594,-1.5391008083257693,-0.06370810279816452,-0.7598789383066017,0.9384458334461626
2213,2025-04-03 04:00:00,0,11.169605918209195,2.3279425841068546,0.8301344541964318,1,E,0.4166721126165594,1.6130225373883906,0.22717659190223416,-0.6862288570610527,-0.5104768505364676,0.4933790985625615
2214,2025-04-03 05:00:00,0,11.9969639663637,2.0497810784459793,0.9488274131073834,0,I,0.22913213245994268,0.9331129446947688,-0.6080916082081982,-0.14716453830670853,-0.32863042183904406,0.7114165105983046
2215,2025-04-03 06:00:00,0,9.96229745100381,1.7186221427266768,0.8154231740878932,0,J,0.4147142627451716,-0.22984916880271514,-1.520854370390409,-1.5254216893265755,0.10114249515289603,0.5394967740071311
2216,2025-04-03 07:00:00,1,11.963060841272023,2.269653585425733,1.8310610306597017,1,E,0.32543344052064027,2.167320450562992,0.2737658868425946,0.42097276414121476,0.8273441987625195,-0.6262436195293625
2217,2025-04-03 08:00:00,0,11.526301382742398,2.204301383760198,1.060030988957655,0,I,0.06072369804179776,1.7217345359824245,1.4077555789153668,-0.2991934273464944,0.7172970318295265,1.2608451528838944
2218,2025-04-03 09:00:00,1,12.122825969960532,2.635214615337714,1.7267202400084551,1,B,0.28489302929099986,0.978382714507807,-1.4578601971373961,0.5523228761401459,-2.3060561138386095,-0.6748280886241513
2219,2025-04-03 10:00:00,0,8.868756393138774,1.662913115544835,-2.5632490268657144,0,C,0.3365907324524733,-0.7729743011358469,2.4297549575995245,0.042128804591155825,1.3892670922821144,-0.2945391638197164
2220,2025-04-03 11:00:00,1,13.432314558999892,2.2728344564034404,-0.4076436410905247,0,G,0.14914676230750312,0.44185367142096693,0.07699922376119153,-0.9138953070471606,-0.755922861321151,-1.2962878042695563
2221,2025-04-03 12:00:00,1,10.102878767895648,2.9345338582774176,-1.1372672972572277,1,A,0.365123575409296,-2.0534840738655418,-0.867602809525807,1.1096610816189332,-0.7939813865324359,0.68804134620702
2222,2025-04-03 13:00:00,1,9.607807932004691,2.5040119023922407,-0.25173413320880705,1,F,0.37336383010739904,-0.291376229919536,0.2799545635918254,1.2034437310752577,0.2353760114602079,1.4882754664481368
2223,2025-04-03 14:00:00,0,8.726392624272824,2.321216195166713,-0.9615370220166877,1,F,0.41727927670976656,-2.447919369617191,-1.8823024995474473,0.3816242135995779,-1.699069417077953,-0.8265819141996141
2224,2025-04-03 15:00:00,0,10.652321601619592,1.6806917512046848,0.06786378811649531,0,C,0.10430737290053427,-0.37813075949153835,0.1453008796523529,0.3296347092980561,1.3527629805060726,-0.3448273999466851
2225,2025-04-03 16:00:00,1,10.962762859371866,2.191046181465529,0.4711345379164125,0,G,0.13309967006926207,1.0693432792079365,0.023578032947732835,0.3429607136778049,0.23000793569260322,-0.10461025050999208
2226,2025-04-03 17:00:00,1,12.249735603167101,2.5295604316172984,1.5088475964023913,1,B,0.24233970135932537,0.0626941397760836,-2.4928975536104026,-0.44664351818635606,-1.286738442692622,0.31830678736089546
2227,2025-04-03 18:00:00,1,11.641409423012286,2.6913405744701495,2.196208612467282,1,E,0.19726898641715282,1.6612642287531487,-2.115217310856639,-0.4737870573451775,0.9258079193119357,1.7651497593258518
2228,2025-04-03 19:00:00,0,8.965338577170176,1.7842326821879269,1.86698285122788,1,C,0.12834193058093607,0.04511162440013169,-1.258025975073796,0.8323811519890535,-1.689761677508148,-0.24120808020607623
2229,2025-04-03 20:00:00,0,11.114683127068597,2.072091053542832,0.5437646919187991,1,D,0.30236284277593445,0.14842434592566528,-0.5427781400523503,-0.31901802339331276,-0.0989251887934101,1.1774027170840786
2230,2025-04-03 21:00:00,0,9.353402508586365,1.903161223993753,-0.21522218990336558,0,C,0.19334855085537836,-0.25493309227481237,0.18007917236682192,-0.1118228902296748,0.5234300276027791,0.5096783732284716
2231,2025-04-03 22:00:00,1,11.720006884239591,2.077710223484428,0.2083706551413996,1,I,0.09481082334282305,0.5807154009278407,-0.43740890635427426,-1.0517809762888217,-0.3539545357481306,-0.32038303726299183
2232,2025-04-03 23:00:00,0,9.288564153292697,2.381787332695958,0.7438745657882725,1,J,0.11374674651762705,0.015363490803900412,-1.0659860717103093,2.559974907050976,0.9857781698457232,1.0215686011857812
2233,2025-04-04 00:00:00,1,11.323046049251413,2.7209321687271015,0.47557819517533145,0,B,0.04881190611686367,1.252151294213579,0.4532260758742538,0.7961080546665872,0.1010167254497106,0.09333176162419861
2234,2025-04-04 01:00:00,0,12.040316478346842,1.7506446590531208,1.383034380569567,0,E,0.1486393632375092,1.6643042319753616,0.3015694472400318,-0.40969378005973334,-1.9141629571182257,-0.8393778102607926
2235,2025-04-04 02:00:00,1,11.46638703955803,1.9207247184620309,-0.18962988238585127,1,B,0.09413061090052065,0.4250376943113369,-0.1486201406958803,2.150186627166849,-0.5674636786680302,0.587001081976734
2236,2025-04-04 03:00:00,0,8.227203400518794,2.3291028889928618,-1.098966083852455,1,J,0.19461393152417455,-1.0724500555040533,-0.6147159843847576,-0.5575405565084183,1.4620238500646445,-0.2925423297978305
2237,2025-04-04 04:00:00,1,11.074095492782376,2.048571749770929,1.1014060508670782,1,B,0.28084463794975134,0.6129500753739002,-1.3099617926840024,0.7184475945830214,0.08525699402673934,-0.2280913432081674
2238,2025-04-04 05:00:00,1,12.18455493460321,2.1200359980413004,1.5972030661164192,1,J,0.27704907724309147,1.4101060145605153,-0.3294373081193388,-1.5342571085931873,0.5445176669272166,0.8390898852401188
2239,2025-04-04 06:00:00,1,12.105251287135143,2.305940455405584,-0.015415971924503589,0,D,0.3826170914521318,0.7060579838314202,1.3940768278711884,0.3998419410745158,-0.18788483935523057,-0.45046022571744576
2240,2025-04-04 07:00:00,1,11.65870679146164,2.354494286170763,-0.26457118807962116,0,G,0.38309636096825644,0.34787536696547333,0.40239441293836925,1.2177862731325333,-0.602735558472514,0.30193796542919665
2241,2025-04-04 08:00:00,1,11.927553795096614,2.2615311280014154,0.7443457840876723,1,G,0.44770103491784274,0.9973640219673463,0.9857595549183142,-1.7395016490917026,0.06607501194587305,1.910557576332105
2242,2025-04-04 09:00:00,1,11.687823028505031,2.2458528883674598,1.557228966105516,0,D,0.160600442456309,1.3753638006817026,-1.5828439741889178,-0.2195783212901798,1.0790053527434342,1.0384780078868958
2243,2025-04-04 10:00:00,0,9.144728767843265,2.366497106702965,-2.58848370944302,1,F,0.36511423658459524,-2.5559430143258406,0.12931376149316026,-2.0408733377968513,-0.409419650584296,-0.7017776631395939
2244,2025-04-04 11:00:00,1,12.452779044695896,2.6393815000689305,2.2229593876559695,1,D,0.2742795275642636,1.5771960683092097,-1.3606203800292456,-0.12406093050014769,0.24169777754687338,0.5023802169826492
2245,2025-04-04 12:00:00,0,12.29667099187099,1.8238695270236263,0.11999642648971351,1,J,0.3903253750099061,0.8320420992556147,0.4182800533793647,-1.219458152086738,0.3144985770677739,1.9331572440986784
2246,2025-04-04 13:00:00,1,10.360131908186126,2.167055131696782,0.49595583362548834,1,I,0.6289143534772078,0.5396413978207535,0.2485779232686953,-0.11504433017690817,-1.2784324060927077,-1.3757965281626483
2247,2025-04-04 14:00:00,0,11.571329382627592,1.9854115847656781,-1.203791115141005,0,B,0.25425182930863044,-0.4980360884635438,0.27179027454106536,-0.44427209850326743,-0.08536719509151444,-0.023551761703049196
2248,2025-04-04 15:00:00,0,9.714388924752988,1.7097170422021473,-0.3279118123987333,1,H,0.2946124726412876,0.2845627650514709,1.153155169283078,0.715431845492282,0.4420911658992443,0.32710396375573325
2249,2025-04-04 16:00:00,1,10.825362354190007,2.1643793605254964,0.9810672644210604,1,B,0.523984348424677,0.6663632965830754,-0.4790716257164996,-1.6557558081364105,1.7017220474922532,0.9870563653179597
2250,2025-04-04 17:00:00,0,10.019435951508399,1.978835740403144,-0.9077992086239746,0,C,0.4372094104869366,-1.4269299933245176,1.1080429109687333,0.583555574320838,2.7188604277443678,-1.9775982847850024
2251,2025-04-04 18:00:00,0,9.527869591440558,1.9991010982023263,-0.1854253788666857,0,B,0.36014895238359823,0.8076215358081046,0.046876990286824675,-0.8077659804988041,-0.6249781526833916,-1.0663707842579153
2252,2025-04-04 19:00:00,0,8.961534737662031,1.9895562312604136,0.32112721796358196,1,E,0.20122999545767878,0.13022821396877154,-0.727335064546851,0.7373236506884973,0.9674866926975583,0.7309747798482616
2253,2025-04-04 20:00:00,1,11.859181106545485,2.7208154231474446,2.152948292692797,0,B,0.18026204295045836,1.5275612429701282,-0.37665579564893037,-0.8321125488975816,0.9503438361947046,-0.4226979314147237
2254,2025-04-04 21:00:00,0,8.242623534981893,2.3640186714891174,0.07971852926247591,0,E,0.14267451229584424,0.7366905744372167,0.6793346902105851,1.0863239734745673,1.5780419167902426,-0.4803000795591395
2255,2025-04-04 22:00:00,1,9.393473076564923,2.6828114840113186,0.5667266670503024,1,G,0.6077993666884236,-0.11615303550843345,-0.6543592909291358,0.8527931608940886,0.4081010282176028,-0.19647705718730504
2256,2025-04-04 23:00:00,0,9.825750253045227,1.8760718311228919,-0.24629965974197768,1,F,0.11712136889121491,0.11450876998540856,0.636598726574441,1.2515857510508683,2.733625039296651,-1.8154309794917456
2257,2025-04-05 00:00:00,1,10.581141754927305,2.526767172222809,0.33762913741402767,1,J,0.26582918482036816,0.7021906534183456,0.16951373247393753,-0.5409058050609987,0.3724645084542454,-1.279670397710546
2258,2025-04-05 01:00:00,1,12.380193275607454,2.491425339310356,0.317916702471039,1,J,0.20837091546440414,0.20764115470407526,-0.7197595071881574,0.8902038911077639,-0.19367276772903216,-1.4189386105931647
2259,2025-04-05 02:00:00,1,12.243561998840576,2.829513884072067,1.98523994552369,1,J,0.28695639605218576,0.6079668779883496,-2.642460281184153,-1.4740095309860954,-2.0323073819439554,-1.9220671028285214
2260,2025-04-05 03:00:00,0,8.045799740696106,2.1415399612501527,-0.7297701162415332,0,G,0.2478836021483034,-0.6529064162648343,-0.08810559710531576,0.18105680014636924,-0.599442996746347,0.61359443905896
2261,2025-04-05 04:00:00,0,10.239630097518292,2.307658989084703,-0.8034218463728028,1,F,0.21506139255197773,-1.1893277422478503,0.834815840094604,0.680462536353697,-0.7720819697062601,1.1375343716109403
2262,2025-04-05 05:00:00,1,9.682348833569689,2.2125778260931903,0.2790475073344404,1,G,0.34134172013153125,-0.5122789738438073,-0.5999377546775376,0.37832090778095734,0.2403161892019348,1.6497321010421155
2263,2025-04-05 06:00:00,0,8.711453352198259,2.125909952593816,-0.9424856661487299,1,I,0.23020346327105518,-1.3695222261337259,0.708782126261802,1.1106440617007634,-0.12434321559543672,1.0137802891355518
2264,2025-04-05 07:00:00,1,11.817780943689646,2.8077727005499513,0.23193940769530952,1,E,0.4920221008668968,-0.7171974070008961,-0.975804805489141,-1.0130286213139401,1.3212869750299814,-0.08563524676480513
2265,2025-04-05 08:00:00,0,10.966187716425374,1.7184323950658684,-0.49683957598278355,0,E,0.3232653378015771,0.41494971955997606,1.1026154271228896,0.5980046992676461,0.9956071158891604,-0.8609965465974071
2266,2025-04-05 09:00:00,0,9.034244262495921,1.9458878912117676,-2.6226729227874515,0,I,0.11975682809554312,-1.5726557289560168,1.5994075912545094,-0.4889983363727192,0.7584678094136809,0.20633945799208298
2267,2025-04-05 10:00:00,0,10.505932138841288,2.51760180650094,-1.0351677263954502,1,B,0.27602211739531207,-1.1702541564460405,0.21212124928033785,-1.6320288200718696,-1.1375478543500537,-0.5226906092590051
2268,2025-04-05 11:00:00,1,10.902273650877028,2.6216820581374534,0.41872377395979216,0,F,0.133723076612431,0.7956124886078058,0.454442057896968,-0.008472542563550884,-0.37882340305304485,-0.4468748716363313
2269,2025-04-05 12:00:00,1,11.37978260224332,2.138968502002421,0.32275066932292135,1,D,0.13578259991452735,-0.46987436222374834,-1.380040229287402,-1.3919592375562082,1.7127762973295724,-0.7363683796866893
2270,2025-04-05 13:00:00,0,10.192259284339237,2.3321609568899797,-0.9927483991632453,1,C,0.22460740579050142,0.04986808534750502,1.4445952654123244,-0.10015606041803984,0.8709590364278923,1.4070899997852648
2271,2025-04-05 14:00:00,1,10.098237998591587,2.020078654292935,-0.7719256057811406,0,A,0.060115409322549974,-1.176564342421293,-0.7305846320173061,-1.6280745237251277,0.22051382545826587,-1.137114781305863
2272,2025-04-05 15:00:00,0,9.69346316118232,2.439039620513343,-1.5437125858211957,0,G,0.2031703599324037,-0.9846718890975703,0.6057303876603951,-1.1482397361833665,-1.5118240330374377,-0.4076859051958699
2273,2025-04-05 16:00:00,0,10.490436891156117,2.2578776132870884,-0.9591127254174743,0,H,0.26900576369187573,-0.24335205511568644,2.0533276141514945,0.11436375776112341,0.6355645401267905,-0.03444220841750654
2274,2025-04-05 17:00:00,1,13.155860278789826,2.7039562312451766,1.1079091025118186,1,H,0.34317054632801924,1.692151804746153,0.3741827911302448,0.39090354293326224,0.6884953175772061,-1.0803875269517718
2275,2025-04-05 18:00:00,1,10.39720958994013,2.0337354812366666,0.35939218119891797,1,D,0.48970676607427,0.503985457820738,0.2833595901996753,-1.3990633624583226,-1.033849628526373,-2.3752709077188663
2276,2025-04-05 19:00:00,1,11.78531299751076,2.170122335699041,-2.044827507175785,1,G,0.17725726163490244,-1.6146086939862616,0.4772562485075212,0.0846023928886954,-2.547723821140926,-1.4007966948980897
